vague_cine_inv	pid	age	q2ad	Entrées Extrapolées	mois_cine
2326	400704926	40	2897	367.1228595577258	2307
2326	171848100	53	2958	367.7680541369872	2307
2326	191325465	57	2924	349.6990994569026	2307
2326	1488247928	43	2968	1082.730438643488	2307
2326	323020505	55	2966	4326.451354464501	2307
2326	88485654	51	2963	1263.967368571933	2307
2326	242289119	61	2964	1561.4778789725801	2307
2326	113575965	36	2944	640.8894061214595	2307
2326	378897722	43	2924	392.67250240357345	2307
2326	95887269	46	2964	1106.9273670492014	2307
2326	384688569	38	2954	2456.583115759227	2307
2326	352402556	57	2944	1079.3500874270549	2307
2326	323827024	23	2942	385.5131786479801	2307
2326	354747361	41	2950	964.906335059528	2307
2326	324884700	63	99	781.6397790652181	2307
2326	382722853	24	2930	506.2612953063575	2307
2326	308433041	51	2964	1003.2826079587064	2307
2326	1488234207	42	2971	1557.75169732457	2307
2326	400745740	20	2964	3555.1970760350882	2307
2326	141236399	45	2947	704.8586524721767	2307
2326	44828833	28	2860	310.5581671708309	2307
2326	279691328	32	99	414.46695886121074	2307
2326	91718912	62	99	337.28822151927426	2307
2326	364581481	42	2964	535.3000501532396	2307
2326	400758322	67	2964	1938.7883838767382	2307
2326	369886102	44	2897	175.56379922354003	2307
2326	104108189	20	2937	3826.656854183754	2307
2326	374788580	19	2933	1706.596036961781	2307
2326	252967391	29	2914	479.6464979137825	2307
2326	210828548	67	2952	3855.3924885953024	2307
2326	185372299	26	2968	465.2333968014831	2307
2326	400792745	29	2860	453.8433638705496	2307
2326	400797003	19	2937	932.1857866154177	2307
2326	400805135	19	2921	415.79387652699575	2307
2326	400809935	46	2957	647.4363825910655	2307
2326	397553430	52	2947	717.9776866052649	2307
2326	1488251452	41	2965	3680.9758945552694	2307
2326	400893915	57	2960	582.4200806664834	2307
2326	1488249453	49	2954	4844.203375134388	2307
2326	271670633	35	2954	2468.422610327591	2307
2326	400942130	36	2897	165.03582267302065	2307
2326	400936380	51	2972	679.7558752909387	2307
2326	400936458	29	2964	1727.8342809331875	2307
2326	1363283905	31	2954	2430.222893764545	2307
2326	305451622	40	2954	1575.846388800827	2307
2326	330680575	22	2929	1624.7295146592653	2307
2326	1582326293	45	2937	581.6769677688382	2307
2326	125964502	50	2944	1211.5554612396018	2307
2326	1488285666	75	2939	1203.4023354364206	2307
2326	400970550	46	2940	349.8239357246219	2307
2326	384359015	50	2897	1126.0018869254225	2307
2326	326340197	52	2921	322.45860457020257	2307
2326	346055709	53	2939	656.0631290979532	2307
2326	400996661	20	2860	570.1516417934307	2307
2326	341834555	34	2964	5504.679017588064	2307
2326	321100764	50	2964	1210.1193548233164	2307
2326	1488250517	50	2964	940.8333468412602	2307
2326	189588636	39	2954	5510.806736166823	2307
2326	401004623	21	2959	2552.2561398538014	2307
2326	1964853170	41	2915	456.7938080537229	2307
2326	401008675	20	2954	4423.04467225441	2307
2326	178033738	47	2954	1102.0969303018849	2307
2326	401025331	43	2954	2305.688474693005	2307
2326	104531152	61	2967	4838.076925630068	2307
2326	400558818	63	2968	640.8743349536757	2307
2326	245423522	79	2966	3780.341677358162	2307
2326	1488253634	56	2957	438.2879841734917	2307
2326	1488264660	71	2954	5510.806736166823	2307
2326	401003040	29	2964	3379.5229991727647	2307
2326	401049258	19	2957	1303.209983264006	2307
2326	396207109	33	2921	1206.7400355797013	2307
2326	355473235	38	2957	823.2677654723436	2307
2326	382731446	55	2956	686.2110466107256	2307
2326	398037043	19	2915	466.08976417528976	2307
2326	401076537	43	99	1379.9139423317745	2307
2326	251038538	49	2921	331.26289858134953	2307
2326	287033006	52	2914	409.9776300388933	2307
2326	1377913612	71	2966	5411.5640364832725	2307
2326	401123743	43	99	249.36996620849746	2307
2326	401136522	47	2964	2426.3278454805613	2307
2326	400307447	29	2929	1132.0450403361626	2307
2326	401147208	64	2921	278.5457585100268	2307
2326	1412866614	63	2966	1236.536627522062	2307
2326	401163188	74	99	3086.607278082438	2307
2326	401163799	60	2966	414.294403190462	2307
2326	326352687	63	2964	920.1326833938741	2307
2326	1488107814	42	2947	657.0959739461468	2307
2326	332025155	20	2914	437.3537647678548	2307
2326	1590738359	41	2964	1243.1600193844195	2307
2326	401172255	44	2954	1237.0884759972628	2307
2326	401131343	41	2944	1681.5988759028978	2307
2326	317605097	26	2954	2307.955856043112	2307
2326	1488158929	39	2964	4596.877961666419	2307
2326	401184658	19	2921	562.38361739292	2307
2326	401193429	21	2897	603.4745859092619	2307
2326	1636400870	39	2964	1927.9115153397233	2307
2326	401179976	23	2860	300.41283571372026	2307
2326	401198196	42	2929	545.8706705099662	2307
2326	1488244331	36	2964	813.5123390892605	2307
2326	310491002	26	99	629.8784860600567	2307
2326	1488282928	60	2946	1235.2438290232633	2307
2326	396650825	34	2964	4255.097645854575	2307
2326	401212053	35	2914	346.82892868462136	2307
2326	1488256100	52	2964	2271.8546933839843	2307
2326	113123543	57	2964	1498.1317534705886	2307
2326	401223853	60	2946	503.1053314795256	2307
2326	1530656194	36	2964	1023.8268848280021	2307
2326	360412133	57	2966	1973.7923773921239	2307
2326	401229181	49	2964	2143.4825214806797	2307
2326	169479903	35	2954	1960.3345292169306	2307
2326	345033054	25	2944	999.8598125117285	2307
2326	169474038	52	2937	1090.2042416128506	2307
2326	1488164903	53	2940	1071.2260743460697	2307
2326	401251114	64	2939	190.94272564324697	2307
2326	400667579	18	99	580.8222999348718	2307
2326	1488252717	53	2964	1977.1827321808162	2307
2326	233427483	21	2954	4738.910758612911	2307
2326	401245871	24	99	985.4866274943089	2307
2326	401255881	39	2915	250.030334312596	2307
2326	331713528	55	2946	876.1427387667991	2307
2326	401254505	48	2897	263.95916849737426	2307
2326	401225986	41	2964	1210.3911821987963	2307
2326	355201870	50	2964	516.6117141374446	2307
2326	401264467	25	2959	1929.8051055705819	2307
2326	1488284966	56	2942	183.2633473523397	2307
2326	1632691370	23	2964	1634.010738823056	2307
2326	401265105	25	2897	686.0133218091942	2307
2326	384313334	52	99	241.1512829160148	2307
2326	401270094	22	99	801.7150231630898	2307
2326	1488270093	38	2937	1438.9775601058002	2307
2326	313937438	39	2921	2350.147121449262	2307
2326	319884644	27	2860	209.40780307980947	2307
2326	373244246	42	2964	3247.6100719077126	2307
2326	401091925	23	2921	876.9781100612761	2307
2326	310568251	65	2944	943.2871227061091	2307
2326	400102254	46	2960	553.7202909824956	2307
2326	329150808	48	2954	1929.1093838899503	2307
2326	346996736	52	99	893.3147354900673	2307
2326	401184221	60	99	533.9839038915836	2307
2326	395492673	42	2964	2792.066557990385	2307
2326	401228433	25	2964	2311.36545117967	2307
2326	401425524	64	2964	957.4192369693126	2307
2326	332725089	67	2964	533.372480158206	2307
2326	269892932	39	2937	1951.6964790723068	2307
2326	345707685	42	2897	916.6648911829786	2307
2326	1488249806	76	2972	3319.299849173522	2307
2326	289297359	25	2948	479.6464979137825	2307
2326	321770107	31	2964	4526.642732762584	2307
2326	397077983	18	2915	806.3946376366703	2307
2326	397633771	22	2937	2132.92171474984	2307
2326	1488087451	34	2965	5472.497067543785	2307
2326	1488286316	59	2960	379.161643218494	2307
2326	285303007	57	2921	671.3276906752698	2307
2326	388311753	36	2937	772.4915452182468	2307
2326	363836148	25	99	1061.598994285238	2307
2326	388588191	31	2929	1761.9539867278252	2307
2326	1448931952	43	2964	2079.2102599617615	2307
2326	355553679	52	2970	939.4631033350653	2307
2326	355553679	52	2937	857.4025720684339	2307
2326	399622783	22	2949	1627.3811403606553	2307
2326	399622783	22	2950	1627.3811403606553	2307
2326	1657427001	55	2966	1503.3676427360424	2307
2326	384772577	55	99	624.8331553669177	2307
2326	342274772	29	2921	777.7892193526869	2307
2326	399746974	18	2915	561.6207805096726	2307
2326	1803974363	53	2897	350.91171127154774	2307
2326	365403092	51	2946	293.5569760493179	2307
2326	365403092	51	2939	293.5569760493179	2307
2326	284478419	50	2944	1070.1092643147872	2307
2326	284478419	50	2929	805.0439969023868	2307
2326	314278827	75	2924	787.9068952830132	2307
2326	1392384125	64	2957	221.47435171721492	2307
2326	380732153	53	2933	1375.6511721449579	2307
2326	340146758	45	2915	986.8571297072823	2307
2326	397069981	20	2897	544.1230451072663	2307
2326	286338541	56	2971	577.9434575575716	2307
2326	312805955	53	2966	939.9541493911381	2307
2326	311850872	67	2966	469.30067968556216	2307
2326	399865929	21	2944	1657.397929062666	2307
2326	88025551	25	2937	3524.8367961925837	2307
2326	373513002	29	2929	1765.5215683204035	2307
2326	202801107	38	2915	302.5357343188204	2307
2326	202801107	38	2944	1118.3953830727266	2307
2326	1653921305	35	2968	615.0730720202296	2307
2326	1488259429	57	2971	2063.831279399581	2307
2326	1488259429	57	2944	2093.2190393444184	2307
2326	376433455	18	2929	2386.801142803681	2307
2326	400029470	35	2966	1679.316734843231	2307
2326	169120740	65	2964	1867.26756032969	2307
2326	274060130	60	2940	341.08206480794655	2307
2326	398923371	25	2964	4425.605215841743	2307
2326	308066538	24	2921	569.8834456366025	2307
2326	1488264826	38	2958	984.4911750802996	2307
2326	1488264826	38	2968	984.4911750802996	2307
2326	399355669	23	2943	2292.7635759919367	2307
2326	365045506	54	2964	286.7307539670359	2307
2326	400090721	23	2860	455.80692417475154	2307
2326	371934887	20	2929	1391.9148377782224	2307
2326	400109407	18	2930	678.1422458760683	2307
2326	142789766	51	2860	312.5732647172139	2307
2326	400177126	18	2930	708.5801446200844	2307
2326	1488256159	53	2966	3696.4227198228823	2307
2326	394490003	25	2929	1556.2500808379773	2307
2326	394490003	25	2860	210.07381129610047	2307
2326	379765546	25	2944	2068.6541797755735	2307
2326	374054458	22	2924	1071.0262210479611	2307
2326	400219006	19	2944	2029.2294208375833	2307
2326	276330805	28	2956	2496.61228245956	2307
2326	355774926	47	99	234.52642169074687	2307
2326	355774926	47	2942	178.58964756178733	2307
2326	361950290	27	2915	461.100554859836	2307
2326	354418284	42	2921	573.1269931161094	2307
2326	320932105	38	2957	458.06468021726585	2307
2326	400300648	22	2964	1222.3266958333843	2307
2326	400357917	36	2921	573.1269931161094	2307
2326	324525458	49	2940	429.99748579090095	2307
2326	400385134	18	2921	769.6174952739583	2307
2326	395677393	49	2937	1204.1375917377225	2307
2326	183457893	45	2921	558.8282850258455	2307
2326	1270586893	34	2921	3075.511002950702	2307
2326	397995836	59	2961	538.237630110147	2307
2326	400487169	61	99	221.47435171721492	2307
2326	323396706	21	2940	253.67190385339205	2307
2326	317643092	32	2961	5364.746897858582	2307
2326	210711616	26	2959	1031.033271846714	2307
2326	210711616	26	2957	556.0510409650489	2307
2326	1488245444	39	99	507.09937952611085	2307
2326	301857543	48	2960	227.08025100776584	2307
2326	400572278	24	99	1739.3360282898118	2307
2326	1488263928	77	2960	787.9068952830132	2307
2326	1074193905	75	2959	2451.6619919709738	2307
2326	1488261459	67	2953	1172.4676332413578	2307
2326	400570824	20	99	2738.016982227774	2307
2326	331724318	47	2966	1019.9110200461233	2307
2326	1646375736	21	2897	617.2921587511062	2307
2326	400680232	58	99	758.0830537532163	2307
2326	344936539	45	2937	2507.4158853516246	2307
2326	400704926	40	2954	2165.3984528336814	2307
2326	352402556	57	2937	971.2407571455485	2307
2326	382722853	24	2924	385.5131786479801	2307
2326	91718912	62	2924	256.84178428006084	2307
2326	400797003	19	2944	1035.9478871527922	2307
2326	400797003	19	2929	779.3443674091371	2307
2326	400893915	57	2964	1842.9177096567619	2307
2326	271670633	35	2964	1623.2406093425227	2307
2326	400942130	36	2944	570.9553203784134	2307
2326	1488285666	75	2946	1203.4023354364206	2307
2326	1964853170	41	2957	785.7251683107489	2307
2326	1964853170	41	2944	1688.6470852567631	2307
2326	401025331	43	2957	629.2596810129902	2307
2326	400558818	63	2940	488.01973264101423	2307
2326	400558818	63	2946	488.01973264101423	2307
2326	1488264660	71	2964	5504.679017588064	2307
2326	401049258	19	2937	2520.270732677445	2307
2326	400307447	29	99	700.1707828727549	2307
2326	401131343	41	2964	1885.3339342660295	2307
2326	401131343	41	2897	486.0696520118742	2307
2326	317605097	26	2860	137.4703456868822	2307
2326	401193429	21	99	971.4370365909755	2307
2326	310491002	26	2951	1334.7026386365972	2307
2326	310491002	26	2964	1517.7172881275353	2307
2326	1488282928	60	2948	1235.2438290232633	2307
2326	396650825	34	2915	1026.656043907095	2307
2326	401223853	60	2939	503.1053314795256	2307
2326	401223853	60	2957	660.6849542306661	2307
2326	360412133	57	99	931.480405057579	2307
2326	1488164903	53	99	1406.7490555480729	2307
2326	401245871	24	2968	985.4866274943089	2307
2326	401245871	24	2923	1827.295386666675	2307
2326	401225986	41	2915	292.0392259169124	2307
2326	1488270093	38	2944	1599.1509251222815	2307
2326	400102254	46	2967	1348.2920004120788	2307
2326	401425524	64	2921	441.39354538400914	2307
2326	1561725024	11	2964	1875.9262248533225	2307
2326	394979188	4	2860	150.8609936493364	2307
2326	392806173	4	2970	1663.9979524439188	2307
2326	372285665	5	2954	5510.806736166823	2307
2326	367864597	11	2944	1673.207792877387	2307
2326	338512135	13	2929	727.5507703884989	2307
2326	275784700	6	2964	1892.1656305502856	2307
2326	1313353849	11	2954	2572.433307128905	2307
2326	398094002	9	2964	3509.4476787284025	2307
2326	268311347	5	2944	1545.7691524034228	2307
2326	319825928	6	2954	5510.806736166823	2307
2326	1488248031	13	2964	1206.451442258867	2307
2326	368928484	12	2964	893.3485908645939	2307
2326	398826180	10	2897	493.54683007926815	2307
2326	377893567	8	2954	2125.2492639303846	2307
2326	398160358	11	2937	2294.7294612071687	2307
2326	313928203	10	2964	1892.1656305502856	2307
2326	360113385	7	2954	4701.2610595107535	2307
2326	1488256574	7	2965	961.7777413745586	2307
2326	231424851	10	2897	360.31594371283416	2307
2326	290983677	13	2964	1691.6382921977727	2307
2326	1488168093	13	2921	199.0655020394086	2307
2326	398578411	9	2954	3084.5891248447397	2307
2326	1882299623	12	2964	1770.4073063530907	2307
2326	397918247	14	2964	1602.749170195561	2307
2326	345968755	13	2915	295.0898965328332	2307
2326	1488262592	14	99	214.18144470540767	2307
2326	1488287676	8	2860	99.06020618627706	2307
2326	1488174652	7	2947	412.273286442367	2307
2326	338955046	11	2921	450.7681998188178	2307
2326	311608948	14	2964	1011.4307016543268	2307
2326	388311753	10	2944	1400.6178932548332	2307
2326	351772263	9	2915	456.53553510581935	2307
2326	1488284591	14	2964	892.881892246871	2307
2326	359609217	4	2897	487.8309740647918	2307
2326	1448931952	13	2959	1149.7839652992877	2307
2326	88606020	10	2860	138.6479588234996	2307
2326	399391881	13	2964	2252.1673470079136	2307
2326	278114216	3	2929	2354.8561779060124	2307
2326	399560057	4	2970	1984.8445636049728	2307
2326	399135337	8	2964	1665.5543929976764	2307
2326	307706801	14	2921	450.7681998188178	2307
2326	365916090	5	2921	872.3343587351915	2307
2326	258904358	6	99	635.2742183247218	2307
2326	342274772	8	2921	770.0888964765071	2307
2326	335656006	5	2921	445.10533106305826	2307
2326	399172522	7	2929	1269.652188214774	2307
2326	1488268740	14	2921	960.1416370939829	2307
2326	399731645	13	2955	785.1985840332412	2307
2326	1488277514	11	2964	1875.9262248533225	2307
2326	249120745	10	2966	3943.444567306501	2307
2326	345401793	14	2964	2116.0063580943283	2307
2326	358096680	12	2937	440.8575987119442	2307
2326	365588547	5	2921	445.10533106305826	2307
2326	378977218	7	2970	1085.5547198573483	2307
2326	399789271	6	2860	618.5545165296729	2307
2326	284478419	5	2921	445.3379822620043	2307
2326	284478419	5	2929	648.1738773810565	2307
2326	218769419	3	2860	372.007425489235	2307
2326	120323281	8	2860	406.1628951437793	2307
2326	340146758	5	2897	742.9286523182475	2307
2326	273348853	14	2929	599.4411773032523	2307
2326	399814633	9	2929	937.7754810683898	2307
2326	291648601	6	2929	733.8489882869172	2307
2326	399844985	3	2954	3941.310528982621	2307
2326	398236473	12	2967	422.6915394934385	2307
2326	349286465	12	2944	2137.9286589993876	2307
2326	283837129	13	2860	91.61240323373212	2307
2326	399276476	8	99	1010.6749531529056	2307
2326	340886634	10	2860	126.58766857187462	2307
2326	349408933	9	2959	1368.1214062809802	2307
2326	212016348	9	2966	1663.9979524439188	2307
2326	400034287	8	2954	2125.2492639303846	2307
2326	384227054	8	2965	903.683378365187	2307
2326	294912656	12	2921	466.29414375110224	2307
2326	245601634	12	2964	890.2988306912487	2307
2326	49778428	6	2940	305.1190783379343	2307
2326	382839129	9	2921	372.4080162596661	2307
2326	294984881	11	2921	427.0820550364369	2307
2326	399355669	7	2970	1524.067318086469	2307
2326	1696254064	10	2954	4382.011395950091	2307
2326	399848432	8	2860	234.75896190124882	2307
2326	400090721	7	2860	286.6478365001097	2307
2326	1488250054	12	2954	656.6119637145247	2307
2326	102093962	13	2860	191.66160114163694	2307
2326	102093962	13	2964	2116.0063580943283	2307
2326	399857449	12	2964	455.82776410187137	2307
2326	296074495	13	2966	335.39040733833207	2307
2326	399233675	5	2967	1333.6271503516036	2307
2326	390281755	11	2937	599.5824771989378	2307
2326	332226911	5	2860	299.9952332781356	2307
2326	1613994971	8	2954	3479.353352923261	2307
2326	382218391	7	2954	1468.167424766844	2307
2326	317726351	6	2929	828.2924407866477	2307
2326	1523011418	8	2965	1468.9623698814912	2307
2326	314359991	14	2929	1033.5690226279833	2307
2326	314359991	14	2954	2342.34296897892	2307
2326	248747490	11	2964	516.0787177521358	2307
2326	385183771	10	2970	961.7777413745586	2307
2326	400206502	5	2970	1147.2245615205559	2307
2326	379765546	10	2964	2512.316954750327	2307
2326	379765546	10	2944	2240.8281579383215	2307
2326	329634673	12	2964	1691.6382921977727	2307
2326	352363714	9	2966	2012.1277834393006	2307
2326	1782690644	11	2964	1770.4073063530907	2307
